LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,PS,TS,KT,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN
28.25,77.25,2010,10,7,0,0.016033,98.22,25.03,0.62,5.23,9.37
28.75,77.25,2010,10,7,0,0.016389,98.17,25.1,0.62,5.23,9.37
28.25,77.25,2010,10,8,0,0.01562,98.09,25.29,0.68,5.62,9.12
28.75,77.25,2010,10,8,0,0.016185,98.03,25.3,0.68,5.62,9.12
28.25,77.25,2010,10,9,0,0.015184,97.81,24.84,0.66,5.59,8.99
28.75,77.25,2010,10,9,0,0.015698,97.75,24.56,0.66,5.59,8.99
28.25,77.25,2010,10,10,0,0.013107,97.8,23,0.68,5.7,8.5
28.75,77.25,2010,10,10,0,0.013547,97.74,23.15,0.68,5.7,8.5
28.25,77.25,2010,10,11,0.07,0.013569,98.21,23.41,0.67,5.6,8.64
28.75,77.25,2010,10,11,0.03,0.013827,98.15,23.15,0.67,5.6,8.64
28.25,77.25,2010,10,12,0.06,0.013884,98.5,24.06,0.68,5.53,8.92
28.75,77.25,2010,10,12,0.02,0.014204,98.43,23.49,0.68,5.53,8.92
28.25,77.25,2010,10,13,0,0.013535,98.42,23.79,0.69,5.53,8.83
28.75,77.25,2010,10,13,0,0.01383,98.36,23.19,0.69,5.53,8.83
28.25,77.25,2010,10,14,0,0.013713,98.26,23.7,0.7,5.51,8.68
28.75,77.25,2010,10,14,0,0.014002,98.2,23.22,0.7,5.51,8.68
28.25,77.25,2010,10,15,0,0.014608,98.3,24.34,0.68,5.47,8.75
28.75,77.25,2010,10,15,0,0.014655,98.24,24.04,0.68,5.47,8.75
28.25,77.25,2010,10,16,0,0.015561,98.3,25.11,0.66,5.41,8.74
28.75,77.25,2010,10,16,0,0.015745,98.25,24.85,0.66,5.41,8.74
28.25,77.25,2010,10,17,0,0.017503,98.34,25.74,0.65,5.13,9.14
28.75,77.25,2010,10,17,0,0.017134,98.3,25.27,0.65,5.13,9.14
28.25,77.25,2010,10,18,0,0.017556,98.48,26.09,0.63,4.97,9.29
28.75,77.25,2010,10,18,0,0.017475,98.45,25.74,0.63,4.97,9.29
28.25,77.25,2010,10,19,0,0.016938,98.52,26.34,0.65,5.06,9.32
28.75,77.25,2010,10,19,0,0.016746,98.47,25.81,0.65,5.06,9.32
28.25,77.25,2010,10,20,0,0.015931,98.42,25.69,0.67,5.22,8.88
28.75,77.25,2010,10,20,0,0.015909,98.37,25,0.67,5.22,8.88
28.25,77.25,2010,10,21,0.28,0.015812,98.13,24.62,0.59,4.56,8.98
28.75,77.25,2010,10,21,0.66,0.015684,98.08,24.08,0.59,4.56,8.98
28.25,77.25,2010,10,22,2.92,0.014726,97.82,24.54,0.66,5.07,9.09
28.75,77.25,2010,10,22,3.63,0.01565,97.78,23.78,0.66,5.07,9.09
28.25,77.25,2010,10,23,0.3,0.013358,98.11,22.88,0.66,4.99,8.73
28.75,77.25,2010,10,23,0.23,0.014375,98.07,22.79,0.66,4.99,8.73
28.25,77.25,2010,10,24,0,0.010948,98.33,20.67,0.72,5.33,7.48
28.75,77.25,2010,10,24,0,0.011007,98.27,20.23,0.72,5.33,7.48
28.25,77.25,2010,10,25,0,0.008461,98.6,19.22,0.72,5.28,7.29
28.75,77.25,2010,10,25,0,0.008597,98.54,18.6,0.72,5.28,7.29
28.25,77.25,2010,10,26,0,0.008819,98.78,20.3,0.7,5.19,7.63
28.75,77.25,2010,10,26,0,0.008402,98.73,19.22,0.7,5.19,7.63
28.25,77.25,2010,10,27,0,0.008825,98.89,20.36,0.68,5.14,7.62
28.75,77.25,2010,10,27,0,0.00844,98.84,18.94,0.68,5.14,7.62
28.25,77.25,2010,10,28,0,0.008241,98.83,18.49,0.71,5.21,7.16
28.75,77.25,2010,10,28,0,0.008417,98.77,17.59,0.71,5.21,7.16
28.25,77.25,2010,10,29,0,0.008661,98.92,18.95,0.62,4.45,7.73
28.75,77.25,2010,10,29,0,0.008705,98.87,18.06,0.62,4.45,7.73
28.25,77.25,2010,10,30,0,0.010614,99.12,19.83,0.66,4.78,7.97
28.75,77.25,2010,10,30,0,0.01088,99.07,19.3,0.66,4.78,7.97
28.25,77.25,2010,10,31,0,0.010618,99.1,20.28,0.68,4.83,8.14
28.75,77.25,2010,10,31,0,0.010602,99.05,19.83,0.68,4.83,8.14
28.25,77.25,2010,11,1,0,0.009673,98.85,19.44,0.66,4.74,7.96
28.75,77.25,2010,11,1,0,0.00948,98.79,18.76,0.66,4.74,7.96
28.25,77.25,2010,11,2,0,0.00925,98.89,19.32,0.69,4.88,7.72
28.75,77.25,2010,11,2,0,0.009091,98.84,18.56,0.69,4.88,7.72
28.25,77.25,2010,11,3,0,0.00928,99.04,19.05,0.66,4.67,7.88
28.75,77.25,2010,11,3,0,0.009189,98.99,18.27,0.66,4.67,7.88
28.25,77.25,2010,11,4,0,0.00897,98.98,18.72,0.67,4.73,7.62
28.75,77.25,2010,11,4,0,0.009048,98.93,17.96,0.67,4.73,7.62
28.25,77.25,2010,11,5,0,0.009434,98.92,18.79,0.7,4.79,7.68
28.75,77.25,2010,11,5,0,0.009663,98.87,18.14,0.7,4.79,7.68
28.25,77.25,2010,11,6,0,0.010423,98.8,19.63,0.66,4.66,7.93
28.75,77.25,2010,11,6,0,0.010516,98.75,19.17,0.66,4.66,7.93
28.25,77.25,2010,11,7,0,0.010368,98.88,20.15,0.67,4.64,8.06
28.75,77.25,2010,11,7,0,0.01091,98.83,19.88,0.67,4.64,8.06
28.25,77.25,2010,11,8,0,0.011241,99.04,20.86,0.67,4.53,8.18
28.75,77.25,2010,11,8,0,0.011725,99,20.57,0.67,4.53,8.18
28.25,77.25,2010,11,9,0.3,0.012046,99.19,21.53,0.66,4.44,8.28
28.75,77.25,2010,11,9,0.09,0.012137,99.15,20.9,0.66,4.44,8.28
28.25,77.25,2010,11,10,0,0.010401,98.99,20.19,0.66,4.35,8.34
28.75,77.25,2010,11,10,0,0.009811,98.94,18.62,0.66,4.35,8.34
28.25,77.25,2010,11,11,0,0.008953,98.76,19.68,0.62,4.12,8.14
28.75,77.25,2010,11,11,0,0.008233,98.71,17.87,0.62,4.12,8.14
28.25,77.25,2010,11,12,0,0.010825,98.45,20.98,0.66,4.28,8.58
28.75,77.25,2010,11,12,0,0.00931,98.41,18.95,0.66,4.28,8.58
28.25,77.25,2010,11,13,7.04,0.011459,98.53,18.67,0.47,3.09,9.01
28.75,77.25,2010,11,13,7.45,0.01077,98.5,17.92,0.47,3.09,9.01
28.25,77.25,2010,11,14,0.72,0.010976,99.01,18.87,0.59,3.95,9.01
28.75,77.25,2010,11,14,0.84,0.010987,98.97,18.58,0.59,3.95,9.01
28.25,77.25,2010,11,15,0.11,0.012477,99.04,21.39,0.61,3.99,9.19
28.75,77.25,2010,11,15,0.03,0.011946,98.98,21.17,0.61,3.99,9.19
28.25,77.25,2010,11,16,0.23,0.012893,98.84,20.59,0.38,2.47,9.39
28.75,77.25,2010,11,16,0.22,0.012253,98.79,20.3,0.38,2.47,9.39
28.25,77.25,2010,11,17,10.27,0.013957,98.86,21.26,0.39,2.47,9.17
28.75,77.25,2010,11,17,5.93,0.013612,98.8,21.11,0.39,2.47,9.17
28.25,77.25,2010,11,18,1.74,0.012815,98.92,21.06,0.62,3.99,8.76
28.75,77.25,2010,11,18,2.4,0.01249,98.86,20.6,0.62,3.99,8.76
28.25,77.25,2010,11,19,0.43,0.008647,98.81,18.42,0.69,4.36,7.44
28.75,77.25,2010,11,19,0.9,0.008924,98.75,17.85,0.69,4.36,7.44
28.25,77.25,2010,11,20,0,0.00661,98.63,15.37,0.7,4.34,7.18
28.75,77.25,2010,11,20,0,0.007071,98.56,14.98,0.7,4.34,7.18
28.25,77.25,2010,11,21,0,0.005975,98.52,15.27,0.69,4.37,7.06
28.75,77.25,2010,11,21,0,0.006503,98.45,14.46,0.69,4.37,7.06
28.25,77.25,2010,11,22,0.88,0.005969,98.68,15.84,0.37,2.35,8.42
28.75,77.25,2010,11,22,0.58,0.006228,98.63,14.79,0.37,2.35,8.42
28.25,77.25,2010,11,23,0.18,0.006801,98.81,16.49,0.33,2.07,8.79
28.75,77.25,2010,11,23,0.08,0.006822,98.77,15.62,0.33,2.07,8.79
28.25,77.25,2010,11,24,6.96,0.008162,98.92,16.35,0.32,2.01,9.36
28.75,77.25,2010,11,24,3.46,0.007726,98.87,15.73,0.32,2.01,9.36
28.25,77.25,2010,11,25,0.52,0.010884,98.86,18.81,0.35,2.14,9.37
28.75,77.25,2010,11,25,0.37,0.009971,98.82,17.78,0.35,2.14,9.37
28.25,77.25,2010,11,26,0,0.009345,98.71,17.86,0.67,4.04,7.71
28.75,77.25,2010,11,26,0,0.008988,98.65,16.8,0.67,4.04,7.71
28.25,77.25,2010,11,27,0,0.006607,98.7,15.87,0.68,4.23,6.96
28.75,77.25,2010,11,27,0,0.007119,98.63,15.44,0.68,4.23,6.96
28.25,77.25,2010,11,28,0,0.005769,98.92,15.07,0.69,4.22,6.84
28.75,77.25,2010,11,28,0,0.006104,98.86,14.65,0.69,4.22,6.84
28.25,77.25,2010,11,29,0,0.005911,99.04,14.51,0.71,4.23,6.61
28.75,77.25,2010,11,29,0,0.006221,98.98,13.89,0.71,4.23,6.61
28.25,77.25,2010,11,30,0,0.00502,98.88,13.11,0.69,4.27,6.41
28.75,77.25,2010,11,30,0,0.005622,98.81,12.67,0.69,4.27,6.41
28.25,77.25,2010,12,1,0,0.005217,98.88,13.07,0.7,4.21,6.52
28.75,77.25,2010,12,1,0,0.005492,98.82,12.35,0.7,4.21,6.52
28.25,77.25,2010,12,2,0,0.005945,99.06,12.62,0.7,4.17,6.59
28.75,77.25,2010,12,2,0,0.006022,99.01,12.08,0.7,4.17,6.59
28.25,77.25,2010,12,3,0,0.005779,99.11,12.28,0.69,4.16,6.54
28.75,77.25,2010,12,3,0,0.005653,99.05,11.64,0.69,4.16,6.54
28.25,77.25,2010,12,4,0,0.005755,99,12.02,0.69,4.11,6.64
28.75,77.25,2010,12,4,0,0.005727,98.95,11.66,0.69,4.11,6.64
28.25,77.25,2010,12,5,0,0.005788,98.91,12.03,0.68,3.98,7.16
28.75,77.25,2010,12,5,0,0.006166,98.87,11.97,0.68,3.98,7.16
28.25,77.25,2010,12,6,0,0.006489,99,12.57,0.68,4.06,6.8
28.75,77.25,2010,12,6,0,0.006886,98.96,12.38,0.68,4.06,6.8
28.25,77.25,2010,12,7,0,0.006632,99,13.2,0.69,4.04,6.85
28.75,77.25,2010,12,7,0,0.006867,98.95,12.8,0.69,4.04,6.85
28.25,77.25,2010,12,8,0,0.006163,98.74,13.35,0.68,3.98,7.06
28.75,77.25,2010,12,8,0,0.006529,98.69,13.09,0.68,3.98,7.06
28.25,77.25,2010,12,9,0,0.007003,98.63,13.9,0.64,3.76,7.53
28.75,77.25,2010,12,9,0,0.006988,98.59,13.19,0.64,3.76,7.53
28.25,77.25,2010,12,10,0,0.005612,98.56,11.58,0.66,3.83,6.6
28.75,77.25,2010,12,10,0,0.005786,98.5,11.29,0.66,3.83,6.6
28.25,77.25,2010,12,11,0,0.004881,98.49,11.11,0.69,4.05,6.39
28.75,77.25,2010,12,11,0,0.005246,98.42,10.71,0.69,4.05,6.39
28.25,77.25,2010,12,12,0,0.005325,98.32,12.03,0.71,4.02,6.49
28.75,77.25,2010,12,12,0,0.005502,98.24,11.21,0.71,4.02,6.49
28.25,77.25,2010,12,13,0,0.004918,98.72,12.1,0.68,4.03,6.44
28.75,77.25,2010,12,13,0,0.004732,98.67,11.1,0.68,4.03,6.44
28.25,77.25,2010,12,14,0,0.005046,98.92,11.91,0.69,4.04,6.4
28.75,77.25,2010,12,14,0,0.005096,98.86,10.97,0.69,4.04,6.4
28.25,77.25,2010,12,15,0,0.004675,98.93,11.17,0.71,4.03,6.38
28.75,77.25,2010,12,15,0,0.004584,98.87,9.92,0.71,4.03,6.38
28.25,77.25,2010,12,16,0,0.004874,98.98,11.38,0.69,4.01,6.44
28.75,77.25,2010,12,16,0,0.004849,98.92,10.24,0.69,4.01,6.44
28.25,77.25,2010,12,17,0,0.005115,98.94,12.12,0.69,3.97,6.64
28.75,77.25,2010,12,17,0,0.005212,98.9,11.08,0.69,3.97,6.64
28.25,77.25,2010,12,18,0,0.00528,98.99,11.39,0.68,4,6.44
28.75,77.25,2010,12,18,0,0.00534,98.93,10.22,0.68,4,6.44
28.25,77.25,2010,12,19,0,0.00438,99.31,9.83,0.71,4.05,6.17
28.75,77.25,2010,12,19,0,0.004629,99.24,9.12,0.71,4.05,6.17
28.25,77.25,2010,12,20,0,0.003822,99.3,9.8,0.71,4.03,6.24
28.75,77.25,2010,12,20,0,0.004032,99.23,9.1,0.71,4.03,6.24
28.25,77.25,2010,12,21,0,0.003528,98.97,9.48,0.69,4.04,6.25
28.75,77.25,2010,12,21,0,0.003636,98.91,8.49,0.69,4.04,6.25
28.25,77.25,2010,12,22,0,0.004076,98.55,10.07,0.69,3.98,6.46
28.75,77.25,2010,12,22,0,0.004237,98.51,9.03,0.69,3.98,6.46
28.25,77.25,2010,12,23,0,0.005338,98.6,10.99,0.69,3.91,6.78
28.75,77.25,2010,12,23,0,0.005634,98.57,10.19,0.69,3.91,6.78
28.25,77.25,2010,12,24,0,0.005481,98.88,10.67,0.65,3.82,6.79
28.75,77.25,2010,12,24,0,0.005697,98.84,10.15,0.65,3.82,6.79
28.25,77.25,2010,12,25,0,0.005077,98.91,10.2,0.64,3.7,7
28.75,77.25,2010,12,25,0,0.005291,98.85,9.83,0.64,3.7,7
28.25,77.25,2010,12,26,0,0.004989,98.97,9.19,0.58,3.28,7.66
28.75,77.25,2010,12,26,0,0.004986,98.93,8.84,0.58,3.28,7.66
28.25,77.25,2010,12,27,0,0.005614,99.03,10,0.66,3.83,7.17
28.75,77.25,2010,12,27,0,0.005511,98.99,9.26,0.66,3.83,7.17
28.25,77.25,2010,12,28,0.35,0.006235,99.06,12.63,0.34,1.94,8.21
28.75,77.25,2010,12,28,0.43,0.005906,99.02,11.6,0.34,1.94,8.21
28.25,77.25,2010,12,29,2.41,0.007585,98.94,13.85,0.36,2.08,8.56
28.75,77.25,2010,12,29,2.79,0.00795,98.9,13.68,0.36,2.08,8.56
28.25,77.25,2010,12,30,4.3,0.009249,98.72,13.57,0.33,1.89,8.83
28.75,77.25,2010,12,30,6.71,0.009337,98.67,13.48,0.33,1.89,8.83
28.25,77.25,2010,12,31,1.33,0.006257,98.79,11.72,0.49,2.84,7.82
28.75,77.25,2010,12,31,1.99,0.006591,98.73,11.46,0.49,2.84,7.82
28.25,77.25,2011,1,1,0.15,0.004908,98.95,10.16,0.61,3.55,7.35
28.75,77.25,2011,1,1,0.12,0.00515,98.89,9.75,0.61,3.55,7.35
28.25,77.25,2011,1,2,0,0.004563,98.97,8.93,0.41,2.41,8.33
28.75,77.25,2011,1,2,0,0.004873,98.9,8.63,0.41,2.41,8.33
28.25,77.25,2011,1,3,0,0.004419,99.23,7.96,0.5,2.95,7.46
28.75,77.25,2011,1,3,0,0.004458,99.17,7.58,0.5,2.95,7.46
28.25,77.25,2011,1,4,0,0.004164,99.19,6.68,0.46,2.67,7.32
28.75,77.25,2011,1,4,0,0.00409,99.13,6.33,0.46,2.67,7.32
28.25,77.25,2011,1,5,0,0.003739,99.06,6.84,0.57,3.34,7.14
28.75,77.25,2011,1,5,0,0.003811,98.99,6.4,0.57,3.34,7.14
28.25,77.25,2011,1,6,0,0.00353,99.18,6.79,0.57,3.37,7.81
28.75,77.25,2011,1,6,0,0.003681,99.12,6.25,0.57,3.37,7.81
28.25,77.25,2011,1,7,0,0.003498,99.01,8.65,0.62,3.65,7.61
28.75,77.25,2011,1,7,0,0.003579,98.96,7.89,0.62,3.65,7.61
28.25,77.25,2011,1,8,0,0.004043,98.86,8.89,0.55,3.26,7.43
28.75,77.25,2011,1,8,0,0.004233,98.83,8.07,0.55,3.26,7.43
28.25,77.25,2011,1,9,0,0.004323,99.01,7.86,0.37,2.25,7.83
28.75,77.25,2011,1,9,0,0.004349,98.96,7.52,0.37,2.25,7.83
28.25,77.25,2011,1,10,0,0.003825,99,8.81,0.65,3.92,6.98
28.75,77.25,2011,1,10,0,0.004036,98.93,8.32,0.65,3.92,6.98
28.25,77.25,2011,1,11,0,0.003747,98.83,9.54,0.68,4.09,6.59
28.75,77.25,2011,1,11,0,0.003906,98.75,8.73,0.68,4.09,6.59
28.25,77.25,2011,1,12,0,0.003993,98.72,10.45,0.67,4.04,6.87
28.75,77.25,2011,1,12,0,0.004117,98.67,9.49,0.67,4.04,6.87
28.25,77.25,2011,1,13,0,0.004777,98.71,11.89,0.67,4,7.3
28.75,77.25,2011,1,13,0,0.004891,98.66,10.89,0.67,4,7.3
28.25,77.25,2011,1,14,0.07,0.006266,98.62,14.63,0.63,3.84,7.36
28.75,77.25,2011,1,14,0.26,0.006444,98.58,13.35,0.63,3.84,7.36
28.25,77.25,2011,1,15,0.16,0.004254,98.82,12.29,0.68,4.18,6.46
28.75,77.25,2011,1,15,0.63,0.004766,98.76,11.45,0.68,4.18,6.46
28.25,77.25,2011,1,16,0.08,0.003219,99.02,8.44,0.7,4.24,6.46
28.75,77.25,2011,1,16,0.21,0.003541,98.94,8.12,0.7,4.24,6.46
28.25,77.25,2011,1,17,0,0.00321,98.75,10.3,0.68,4.24,6.73
28.75,77.25,2011,1,17,0,0.003565,98.68,9.74,0.68,4.24,6.73
28.25,77.25,2011,1,18,0,0.003879,98.79,11.63,0.69,4.34,6.39
28.75,77.25,2011,1,18,0,0.004238,98.74,10.91,0.69,4.34,6.39
28.25,77.25,2011,1,19,0,0.003951,98.84,10.32,0.72,4.41,6.12
28.75,77.25,2011,1,19,0,0.004248,98.77,10,0.72,4.41,6.12
28.25,77.25,2011,1,20,0,0.003343,99.08,10.56,0.61,3.9,6.65
28.75,77.25,2011,1,20,0,0.003649,99.01,10,0.61,3.9,6.65
28.25,77.25,2011,1,21,0,0.003971,99.06,12.52,0.66,4.2,7.06
28.75,77.25,2011,1,21,0,0.004127,99.01,11.49,0.66,4.2,7.06
28.25,77.25,2011,1,22,0,0.00507,99.06,14.03,0.65,4.2,7.47
28.75,77.25,2011,1,22,0,0.005336,99.01,13.16,0.65,4.2,7.47
28.25,77.25,2011,1,23,0,0.00476,99.19,14.24,0.65,4.17,7.3
28.75,77.25,2011,1,23,0,0.004673,99.15,12.7,0.65,4.17,7.3
28.25,77.25,2011,1,24,0,0.003869,99.23,11.89,0.7,4.42,6.55
28.75,77.25,2011,1,24,0,0.003854,99.18,11.02,0.7,4.42,6.55
28.25,77.25,2011,1,25,0,0.003973,99.21,12.61,0.71,4.48,6.68
28.75,77.25,2011,1,25,0,0.003884,99.17,11.47,0.71,4.48,6.68
28.25,77.25,2011,1,26,0.02,0.004802,99.4,13.95,0.68,4.5,6.9
28.75,77.25,2011,1,26,0.07,0.004656,99.37,12.68,0.68,4.5,6.9
28.25,77.25,2011,1,27,0,0.003862,99.46,10.43,0.54,3.56,6.74
28.75,77.25,2011,1,27,0,0.004143,99.39,9.83,0.54,3.56,6.74
28.25,77.25,2011,1,28,0,0.00346,99.19,10.86,0.72,4.65,6.25
28.75,77.25,2011,1,28,0,0.003592,99.14,10.4,0.72,4.65,6.25
28.25,77.25,2011,1,29,0,0.00401,99.01,11.3,0.66,4.29,7.19
28.75,77.25,2011,1,29,0.01,0.004282,98.98,10.81,0.66,4.29,7.19
28.25,77.25,2011,1,30,0.18,0.005031,99.2,12.79,0.67,4.45,7.12
28.75,77.25,2011,1,30,0.2,0.00528,99.16,12.54,0.67,4.45,7.12
28.25,77.25,2011,1,31,0,0.005128,99.3,13.11,0.71,4.7,6.72
28.75,77.25,2011,1,31,0,0.005339,99.24,12.73,0.71,4.7,6.72
28.25,77.25,2011,2,1,0,0.004947,99.18,13.27,0.71,4.78,6.62
28.75,77.25,2011,2,1,0,0.005215,99.11,12.79,0.71,4.78,6.62
28.25,77.25,2011,2,2,0,0.00486,99.16,13.85,0.71,4.75,6.99
28.75,77.25,2011,2,2,0,0.004959,99.09,12.99,0.71,4.75,6.99
28.25,77.25,2011,2,3,0,0.005286,99.12,14.89,0.69,4.64,7.27
28.75,77.25,2011,2,3,0,0.005317,99.06,14.04,0.69,4.64,7.27
28.25,77.25,2011,2,4,0,0.005869,98.97,16.62,0.71,4.74,7.46
28.75,77.25,2011,2,4,0,0.006034,98.92,15.84,0.71,4.74,7.46
28.25,77.25,2011,2,5,0,0.005676,98.74,17.84,0.7,4.76,7.79
28.75,77.25,2011,2,5,0,0.006094,98.69,17.25,0.7,4.76,7.79
28.25,77.25,2011,2,6,0,0.006087,98.63,18.41,0.51,3.62,8.48
28.75,77.25,2011,2,6,0,0.00653,98.58,17.87,0.51,3.62,8.48
28.25,77.25,2011,2,7,2.93,0.007601,98.44,18.63,0.54,3.84,8.57
28.75,77.25,2011,2,7,3.87,0.007804,98.39,17.62,0.54,3.84,8.57
28.25,77.25,2011,2,8,0.06,0.006246,98.6,16.21,0.71,5.02,6.82
28.75,77.25,2011,2,8,0,0.006422,98.55,15.79,0.71,5.02,6.82
28.25,77.25,2011,2,9,0,0.004205,98.63,13.95,0.72,5.16,6.44
28.75,77.25,2011,2,9,0.02,0.004428,98.57,13.54,0.72,5.16,6.44
28.25,77.25,2011,2,10,0,0.00418,98.81,14.69,0.69,4.95,6.91
28.75,77.25,2011,2,10,0,0.00439,98.75,14.32,0.69,4.95,6.91
28.25,77.25,2011,2,11,0,0.004207,98.95,15.75,0.69,4.94,7.21
28.75,77.25,2011,2,11,0,0.004233,98.9,14.88,0.69,4.94,7.21
28.25,77.25,2011,2,12,0,0.004819,98.66,18.12,0.63,4.62,7.82
28.75,77.25,2011,2,12,0,0.004914,98.6,17.09,0.63,4.62,7.82
28.25,77.25,2011,2,13,0.24,0.005571,98.38,18.99,0.66,4.81,8.09
28.75,77.25,2011,2,13,0.49,0.005754,98.34,18.04,0.66,4.81,8.09
28.25,77.25,2011,2,14,3.47,0.008199,98.47,17.01,0.3,2.19,9.05
28.75,77.25,2011,2,14,3.93,0.008457,98.47,16.12,0.3,2.19,9.05
28.25,77.25,2011,2,15,6.8,0.009966,98.46,17.51,0.15,1.1,8.81
28.75,77.25,2011,2,15,7.88,0.010017,98.43,16.66,0.15,1.1,8.81
28.25,77.25,2011,2,16,8.62,0.008731,98.6,16.93,0.64,4.68,8.02
28.75,77.25,2011,2,16,8.02,0.008818,98.55,16.16,0.64,4.68,8.02
28.25,77.25,2011,2,17,0.02,0.005841,98.95,14.85,0.63,4.76,7.29
28.75,77.25,2011,2,17,0.08,0.00588,98.9,14.3,0.63,4.76,7.29
28.25,77.25,2011,2,18,0,0.004884,98.88,14.55,0.69,5.34,7.01
28.75,77.25,2011,2,18,0,0.0051,98.82,13.96,0.69,5.34,7.01
28.25,77.25,2011,2,19,0,0.005007,99.07,15.82,0.67,5.14,7.28
28.75,77.25,2011,2,19,0,0.005064,99.02,15.19,0.67,5.14,7.28
28.25,77.25,2011,2,20,5.81,0.006178,99.15,16.92,0.67,5.22,7.79
28.75,77.25,2011,2,20,5.43,0.006323,99.1,16.24,0.67,5.22,7.79
28.25,77.25,2011,2,21,2.22,0.007009,99.26,15.9,0.67,5.27,7.32
28.75,77.25,2011,2,21,3.04,0.007079,99.2,15.51,0.67,5.27,7.32
28.25,77.25,2011,2,22,0,0.006019,99.11,15.94,0.65,5.02,7.57
28.75,77.25,2011,2,22,0,0.005987,99.05,15.43,0.65,5.02,7.57
28.25,77.25,2011,2,23,0,0.006078,99.07,17.24,0.7,5.38,7.71
28.75,77.25,2011,2,23,0,0.006325,99.03,16.97,0.7,5.38,7.71
28.25,77.25,2011,2,24,0.77,0.006725,98.89,17.94,0.58,4.64,8.16
28.75,77.25,2011,2,24,0.83,0.006736,98.86,17.4,0.58,4.64,8.16
28.25,77.25,2011,2,25,0.42,0.006338,98.7,17.65,0.67,5.43,7.8
28.75,77.25,2011,2,25,0.5,0.006306,98.65,17.16,0.67,5.43,7.8
28.25,77.25,2011,2,26,5.01,0.006879,98.83,18.09,0.66,5.31,7.86
28.75,77.25,2011,2,26,5.76,0.007042,98.8,17.32,0.66,5.31,7.86
28.25,77.25,2011,2,27,0.46,0.006022,99.27,17.19,0.7,5.7,7.05
28.75,77.25,2011,2,27,0.24,0.006008,99.23,16.63,0.7,5.7,7.05
28.25,77.25,2011,2,28,0,0.004631,99.18,16.32,0.69,5.72,7.05
28.75,77.25,2011,2,28,0,0.004725,99.12,15.77,0.69,5.72,7.05
28.25,77.25,2011,3,1,0,0.005896,99.03,16.18,0.34,2.76,8.3
28.75,77.25,2011,3,1,0,0.00612,98.98,15.29,0.34,2.76,8.3
28.25,77.25,2011,3,2,0.9,0.007197,98.91,16.14,0.36,2.98,8.82
28.75,77.25,2011,3,2,1.11,0.007214,98.87,15.33,0.36,2.98,8.82
28.25,77.25,2011,3,3,0.3,0.008369,98.78,19.72,0.35,2.92,9.41
28.75,77.25,2011,3,3,0.44,0.008332,98.74,19.02,0.35,2.92,9.41
28.25,77.25,2011,3,4,1.39,0.009229,98.79,19.66,0.46,3.88,8.68
28.75,77.25,2011,3,4,1.58,0.009069,98.77,18.65,0.46,3.88,8.68
28.25,77.25,2011,3,5,0.04,0.007033,98.84,19.9,0.68,5.73,7.87
28.75,77.25,2011,3,5,0.05,0.00672,98.79,19.25,0.68,5.73,7.87
28.25,77.25,2011,3,6,0,0.005998,99.06,20.43,0.68,5.78,7.61
28.75,77.25,2011,3,6,0,0.005862,99,19.74,0.68,5.78,7.61
28.25,77.25,2011,3,7,0,0.005441,99.04,20.14,0.7,5.96,7.66
28.75,77.25,2011,3,7,0,0.005319,98.97,19.43,0.7,5.96,7.66
28.25,77.25,2011,3,8,0,0.006374,98.69,20.87,0.65,5.66,8.18
28.75,77.25,2011,3,8,0,0.006333,98.62,20.4,0.65,5.66,8.18
28.25,77.25,2011,3,9,0.04,0.005842,98.66,20.2,0.7,6.01,7.59
28.75,77.25,2011,3,9,0.07,0.006108,98.59,19.55,0.7,6.01,7.59
28.25,77.25,2011,3,10,0,0.004868,98.93,18.99,0.69,5.88,7.48
28.75,77.25,2011,3,10,0,0.004981,98.88,18.52,0.69,5.88,7.48
28.25,77.25,2011,3,11,0,0.005351,98.88,19.53,0.71,6.21,7.31
28.75,77.25,2011,3,11,0,0.005424,98.81,19.25,0.71,6.21,7.31
28.25,77.25,2011,3,12,0,0.004358,98.81,19.4,0.72,6.3,7.28
28.75,77.25,2011,3,12,0,0.004567,98.74,18.77,0.72,6.3,7.28
28.25,77.25,2011,3,13,0,0.004313,98.67,20.74,0.72,6.34,7.44
28.75,77.25,2011,3,13,0,0.004654,98.61,20.12,0.72,6.34,7.44
28.25,77.25,2011,3,14,0,0.005132,98.61,21.79,0.71,6.3,7.76
28.75,77.25,2011,3,14,0,0.005564,98.55,21.26,0.71,6.3,7.76
28.25,77.25,2011,3,15,0,0.006099,98.76,22.97,0.69,6.36,7.99
28.75,77.25,2011,3,15,0,0.006344,98.71,22.51,0.69,6.36,7.99
28.25,77.25,2011,3,16,0,0.006062,98.54,23.67,0.68,6.25,8.29
28.75,77.25,2011,3,16,0,0.006329,98.48,23,0.68,6.25,8.29
28.25,77.25,2011,3,17,0,0.006398,98.29,25.02,0.63,5.73,8.69
28.75,77.25,2011,3,17,0,0.006746,98.23,24.39,0.63,5.73,8.69
28.25,77.25,2011,3,18,0,0.006476,98.01,25.9,0.56,5.07,8.98
28.75,77.25,2011,3,18,0,0.006786,97.96,25.26,0.56,5.07,8.98
28.25,77.25,2011,3,19,0,0.006187,97.74,25.31,0.61,5.52,8.62
28.75,77.25,2011,3,19,0,0.006605,97.68,24.13,0.61,5.52,8.62
